city_id,city,population,country,lat,lng
575,Amaravati,103000.0,India,16.5131,80.5165
576,Negapatam,102905.0,India,10.7672,79.8449
577,Buxar,102861.0,India,25.5605,83.9805
578,Kheda,102587.0,India,22.75,72.68
579,Tezpur,102505.0,India,26.63,92.8
580,Seoni,102343.0,India,22.08,79.53
581,Rishikesh,102138.0,India,30.1083,78.2972
582,Kapurthala,101854.0,India,31.38,75.38
583,Dhamtari,101677.0,India,20.71,81.55
584,Raneswar,101667.0,India,24.0311,87.4197
585,Brajarajnagar,101585.0,India,21.8167,83.9167
586,Sujangarh,101528.0,India,27.7,74.47
587,Bhadreswar,101477.0,India,22.82,88.35
588,Chilakalurupet,101398.0,India,16.0892,80.1672
589,Jeypore,101145.0,India,18.8563,82.5716
590,Karanja,100947.0,India,20.4833,77.4833
591,Kalyani,100575.0,India,22.975,88.4344
592,Datia,100466.0,India,25.67,78.47
593,Gangtok,100286.0,India,27.33,88.62
594,Suramala,100000.0,India,13.76,79.7
595,Barod,100000.0,India,27.8947,76.3681
596,Bijaynagar,100000.0,India,25.93,74.6386
597,Khambhaliya,100000.0,India,22.2,69.65
598,Abbigeri,100000.0,India,13.0767,77.525
599,Kundli,100000.0,India,28.99,77.022
600,Sojat,100000.0,India,25.92,73.67
601,Navalyal,100000.0,India,16.48,74.78
